state_abv,county,county_fips,family,total_budget_avg,asian_hourly,white_hourly,black_hourly,hispanic_hourly,less_than_hs,high_school,associates_degree,bachelors_degree,advanced_degree,men_median,women_median
NE,Sheridan County,31161,1p4c,116856.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sheridan County,31161,2p0c,61980.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sheridan County,31161,2p1c,81408.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sheridan County,31161,2p2c,97836.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sheridan County,31161,2p3c,114072.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sheridan County,31161,2p4c,126576.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,1p0c,42672.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,1p1c,64992.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,1p2c,84552.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,1p3c,104388.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,1p4c,116112.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,2p0c,58596.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,2p1c,79332.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,2p2c,95232.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,2p3c,112584.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sherman County,31163,2p4c,124584.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,1p0c,43956.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,1p1c,67236.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,1p2c,87828.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,1p3c,107448.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,1p4c,119928.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,2p0c,61188.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,2p1c,82872.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,2p2c,99516.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,2p3c,116904.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Sioux County,31165,2p4c,129576.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,1p0c,46656.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,1p1c,70296.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,1p2c,89748.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,1p3c,108228.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,1p4c,119400.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,2p0c,62208.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,2p1c,84012.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,2p2c,99444.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,2p3c,115800.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Stanton County,31167,2p4c,127284.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,1p0c,40920.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,1p1c,62292.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,1p2c,80508.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,1p3c,98292.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,1p4c,108984.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,2p0c,56532.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,2p1c,75492.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,2p2c,90468.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,2p3c,105756.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thayer County,31169,2p4c,116604.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,1p0c,46188.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,1p1c,69720.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,1p2c,90780.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,1p3c,110448.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,1p4c,122760.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,2p0c,63528.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,2p1c,85428.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,2p2c,102156.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,2p3c,119712.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thomas County,31171,2p4c,132444.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,1p0c,40728.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,1p1c,61920.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,1p2c,79932.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,1p3c,96060.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,1p4c,106716.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,2p0c,55308.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,2p1c,75180.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,2p2c,90132.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,2p3c,103932.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Thurston County,31173,2p4c,114708.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,1p0c,41580.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,1p1c,63288.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,1p2c,81984.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,1p3c,98700.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,1p4c,109788.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,2p0c,56700.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,2p1c,76944.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,2p2c,92304.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,2p3c,106620.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Valley County,31175,2p4c,117876.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,1p0c,44076.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,1p1c,67896.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,1p2c,89208.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,1p3c,110328.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,1p4c,122844.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,2p0c,59952.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,2p1c,80892.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,2p2c,99216.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,2p3c,119316.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Washington County,31177,2p4c,131112.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,1p0c,40824.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,1p1c,63468.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,1p2c,81060.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,1p3c,97824.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,1p4c,108924.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,2p0c,56976.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,2p1c,76284.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,2p2c,91608.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,2p3c,105996.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wayne County,31179,2p4c,117324.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,1p0c,41820.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,1p1c,63528.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,1p2c,82176.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,1p3c,101112.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,1p4c,112116.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,2p0c,56844.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,2p1c,77076.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,2p2c,92340.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,2p3c,108780.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Webster County,31181,2p4c,119928.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,1p0c,43128.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,1p1c,65928.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,1p2c,85728.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,1p3c,105444.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,1p4c,117000.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,2p0c,59316.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,2p1c,80304.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,2p2c,96156.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,2p3c,113364.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,Wheeler County,31183,2p4c,125088.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,1p0c,41124.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,1p1c,62988.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,1p2c,81228.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,1p3c,97956.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,1p4c,108696.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,2p0c,56616.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,2p1c,76260.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,2p2c,91284.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,2p3c,105600.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NE,York County,31185,2p4c,116544.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,1p0c,44664.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,1p1c,70944.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,1p2c,91044.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,1p3c,113196.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,1p4c,122772.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,2p0c,59760.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,2p1c,82092.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,2p2c,99504.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,2p3c,119220.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Belknap County,33001,2p4c,130476.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,1p0c,42972.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,1p1c,70332.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,1p2c,90876.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,1p3c,112224.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,1p4c,122136.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,2p0c,60348.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,2p1c,81852.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,2p2c,99636.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,2p3c,118500.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Carroll County,33003,2p4c,130104.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,1p0c,44328.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,1p1c,70620.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,1p2c,90384.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,1p3c,114024.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,1p4c,123324.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,2p0c,58512.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,2p1c,81492.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,2p2c,98676.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,2p3c,119844.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Cheshire County,33005,2p4c,130824.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,1p0c,38604.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,1p1c,61368.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,1p2c,78312.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,1p3c,95784.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,1p4c,105276.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,2p0c,54492.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,2p1c,72504.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,2p2c,87528.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,2p3c,102648.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Coos County,33007,2p4c,113364.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,1p0c,45132.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,1p1c,72888.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,1p2c,93624.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,1p3c,115404.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,1p4c,125016.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,2p0c,60204.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,2p1c,83916.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,2p2c,102960.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,2p3c,121344.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Grafton County,33009,2p4c,131628.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,1p0c,48420.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,1p1c,81480.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,1p2c,105372.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,1p3c,129456.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,1p4c,139008.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,2p0c,63540.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,2p1c,91836.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,2p2c,113952.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,2p3c,135096.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Hillsborough County,33011,2p4c,145440.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,1p0c,45816.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,1p1c,74028.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,1p2c,95148.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,1p3c,118224.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,1p4c,127764.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,2p0c,60636.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,2p1c,84984.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,2p2c,104400.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,2p3c,124044.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Merrimack County,33013,2p4c,134364.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,1p0c,50760.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,1p1c,84396.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,1p2c,109260.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,1p3c,134616.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,1p4c,144216.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,2p0c,66000.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,2p1c,94596.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,2p2c,117672.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,2p3c,140088.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Rockingham County,33015,2p4c,150444.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Strafford County,33017,1p0c,47916.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Strafford County,33017,1p1c,77904.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Strafford County,33017,1p2c,100344.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
NH,Strafford County,33017,1p3c,124608.0,29.87,25.97,20.11,19.93,17.47,22.94,26.08,43.26,55.33,25.43,21.96
