state_abv,county,family,total_budget_avg,asian_hourly,white_hourly,black_hourly,hispanic_hourly
OR,Harney County,1p2c,88860.0,29.87,25.97,20.11,19.93
OR,Harney County,1p3c,111780.0,29.87,25.97,20.11,19.93
OR,Harney County,1p4c,125832.0,29.87,25.97,20.11,19.93
OR,Harney County,2p0c,62568.0,29.87,25.97,20.11,19.93
OR,Harney County,2p1c,83952.0,29.87,25.97,20.11,19.93
OR,Harney County,2p2c,101268.0,29.87,25.97,20.11,19.93
OR,Harney County,2p3c,123096.0,29.87,25.97,20.11,19.93
OR,Harney County,2p4c,136980.0,29.87,25.97,20.11,19.93
OR,Hood River County,1p0c,53304.0,29.87,25.97,20.11,19.93
OR,Hood River County,1p1c,83172.0,29.87,25.97,20.11,19.93
OR,Hood River County,1p2c,103440.0,29.87,25.97,20.11,19.93
OR,Hood River County,1p3c,133224.0,29.87,25.97,20.11,19.93
OR,Hood River County,1p4c,143568.0,29.87,25.97,20.11,19.93
OR,Hood River County,2p0c,69732.0,29.87,25.97,20.11,19.93
OR,Hood River County,2p1c,95688.0,29.87,25.97,20.11,19.93
OR,Hood River County,2p2c,112512.0,29.87,25.97,20.11,19.93
OR,Hood River County,2p3c,140364.0,29.87,25.97,20.11,19.93
OR,Hood River County,2p4c,151584.0,29.87,25.97,20.11,19.93
OR,Jackson County,1p0c,46164.0,29.87,25.97,20.11,19.93
OR,Jackson County,1p1c,77088.0,29.87,25.97,20.11,19.93
OR,Jackson County,1p2c,97560.0,29.87,25.97,20.11,19.93
OR,Jackson County,1p3c,124764.0,29.87,25.97,20.11,19.93
OR,Jackson County,1p4c,135684.0,29.87,25.97,20.11,19.93
OR,Jackson County,2p0c,63036.0,29.87,25.97,20.11,19.93
OR,Jackson County,2p1c,90456.0,29.87,25.97,20.11,19.93
OR,Jackson County,2p2c,109200.0,29.87,25.97,20.11,19.93
OR,Jackson County,2p3c,133536.0,29.87,25.97,20.11,19.93
OR,Jackson County,2p4c,145284.0,29.87,25.97,20.11,19.93
OR,Jefferson County,1p0c,45264.0,29.87,25.97,20.11,19.93
OR,Jefferson County,1p1c,69600.0,29.87,25.97,20.11,19.93
OR,Jefferson County,1p2c,88524.0,29.87,25.97,20.11,19.93
OR,Jefferson County,1p3c,111372.0,29.87,25.97,20.11,19.93
OR,Jefferson County,1p4c,123516.0,29.87,25.97,20.11,19.93
OR,Jefferson County,2p0c,61860.0,29.87,25.97,20.11,19.93
OR,Jefferson County,2p1c,82872.0,29.87,25.97,20.11,19.93
OR,Jefferson County,2p2c,99216.0,29.87,25.97,20.11,19.93
OR,Jefferson County,2p3c,121152.0,29.87,25.97,20.11,19.93
OR,Jefferson County,2p4c,132732.0,29.87,25.97,20.11,19.93
OR,Josephine County,1p0c,44820.0,29.87,25.97,20.11,19.93
OR,Josephine County,1p1c,73620.0,29.87,25.97,20.11,19.93
OR,Josephine County,1p2c,93528.0,29.87,25.97,20.11,19.93
OR,Josephine County,1p3c,118320.0,29.87,25.97,20.11,19.93
OR,Josephine County,1p4c,130272.0,29.87,25.97,20.11,19.93
OR,Josephine County,2p0c,61308.0,29.87,25.97,20.11,19.93
OR,Josephine County,2p1c,87168.0,29.87,25.97,20.11,19.93
OR,Josephine County,2p2c,104220.0,29.87,25.97,20.11,19.93
OR,Josephine County,2p3c,128148.0,29.87,25.97,20.11,19.93
OR,Josephine County,2p4c,139800.0,29.87,25.97,20.11,19.93
OR,Klamath County,1p0c,40920.0,29.87,25.97,20.11,19.93
OR,Klamath County,1p1c,64332.0,29.87,25.97,20.11,19.93
OR,Klamath County,1p2c,82416.0,29.87,25.97,20.11,19.93
OR,Klamath County,1p3c,103812.0,29.87,25.97,20.11,19.93
OR,Klamath County,1p4c,115044.0,29.87,25.97,20.11,19.93
OR,Klamath County,2p0c,55644.0,29.87,25.97,20.11,19.93
OR,Klamath County,2p1c,76644.0,29.87,25.97,20.11,19.93
OR,Klamath County,2p2c,92724.0,29.87,25.97,20.11,19.93
OR,Klamath County,2p3c,112788.0,29.87,25.97,20.11,19.93
OR,Klamath County,2p4c,123516.0,29.87,25.97,20.11,19.93
OR,Lake County,1p0c,42096.0,29.87,25.97,20.11,19.93
OR,Lake County,1p1c,63672.0,29.87,25.97,20.11,19.93
OR,Lake County,1p2c,81192.0,29.87,25.97,20.11,19.93
OR,Lake County,1p3c,101832.0,29.87,25.97,20.11,19.93
OR,Lake County,1p4c,113496.0,29.87,25.97,20.11,19.93
OR,Lake County,2p0c,58416.0,29.87,25.97,20.11,19.93
OR,Lake County,2p1c,76320.0,29.87,25.97,20.11,19.93
OR,Lake County,2p2c,91704.0,29.87,25.97,20.11,19.93
OR,Lake County,2p3c,110892.0,29.87,25.97,20.11,19.93
OR,Lake County,2p4c,121848.0,29.87,25.97,20.11,19.93
OR,Lane County,1p0c,45864.0,29.87,25.97,20.11,19.93
OR,Lane County,1p1c,81216.0,29.87,25.97,20.11,19.93
OR,Lane County,1p2c,102972.0,29.87,25.97,20.11,19.93
OR,Lane County,1p3c,130896.0,29.87,25.97,20.11,19.93
OR,Lane County,1p4c,141300.0,29.87,25.97,20.11,19.93
OR,Lane County,2p0c,61812.0,29.87,25.97,20.11,19.93
OR,Lane County,2p1c,93264.0,29.87,25.97,20.11,19.93
OR,Lane County,2p2c,113496.0,29.87,25.97,20.11,19.93
OR,Lane County,2p3c,138648.0,29.87,25.97,20.11,19.93
OR,Lane County,2p4c,149916.0,29.87,25.97,20.11,19.93
OR,Lincoln County,1p0c,46176.0,29.87,25.97,20.11,19.93
OR,Lincoln County,1p1c,71868.0,29.87,25.97,20.11,19.93
OR,Lincoln County,1p2c,91968.0,29.87,25.97,20.11,19.93
OR,Lincoln County,1p3c,116304.0,29.87,25.97,20.11,19.93
OR,Lincoln County,1p4c,128484.0,29.87,25.97,20.11,19.93
OR,Lincoln County,2p0c,62664.0,29.87,25.97,20.11,19.93
OR,Lincoln County,2p1c,85476.0,29.87,25.97,20.11,19.93
OR,Lincoln County,2p2c,102732.0,29.87,25.97,20.11,19.93
OR,Lincoln County,2p3c,126252.0,29.87,25.97,20.11,19.93
OR,Lincoln County,2p4c,138096.0,29.87,25.97,20.11,19.93
OR,Linn County,1p0c,46776.0,29.87,25.97,20.11,19.93
OR,Linn County,1p1c,75264.0,29.87,25.97,20.11,19.93
OR,Linn County,1p2c,95628.0,29.87,25.97,20.11,19.93
OR,Linn County,1p3c,119100.0,29.87,25.97,20.11,19.93
OR,Linn County,1p4c,129144.0,29.87,25.97,20.11,19.93
OR,Linn County,2p0c,62196.0,29.87,25.97,20.11,19.93
OR,Linn County,2p1c,88368.0,29.87,25.97,20.11,19.93
OR,Linn County,2p2c,104928.0,29.87,25.97,20.11,19.93
OR,Linn County,2p3c,126528.0,29.87,25.97,20.11,19.93
OR,Linn County,2p4c,137268.0,29.87,25.97,20.11,19.93
OR,Malheur County,1p0c,41592.0,29.87,25.97,20.11,19.93
OR,Malheur County,1p1c,63396.0,29.87,25.97,20.11,19.93
OR,Malheur County,1p2c,80196.0,29.87,25.97,20.11,19.93
OR,Malheur County,1p3c,99756.0,29.87,25.97,20.11,19.93
OR,Malheur County,1p4c,110892.0,29.87,25.97,20.11,19.93
OR,Malheur County,2p0c,56028.0,29.87,25.97,20.11,19.93
OR,Malheur County,2p1c,75948.0,29.87,25.97,20.11,19.93
OR,Malheur County,2p2c,90948.0,29.87,25.97,20.11,19.93
OR,Malheur County,2p3c,109224.0,29.87,25.97,20.11,19.93
OR,Malheur County,2p4c,119808.0,29.87,25.97,20.11,19.93
OR,Marion County,1p0c,46032.0,29.87,25.97,20.11,19.93
OR,Marion County,1p1c,73560.0,29.87,25.97,20.11,19.93
OR,Marion County,1p2c,93840.0,29.87,25.97,20.11,19.93
OR,Marion County,1p3c,118500.0,29.87,25.97,20.11,19.93
OR,Marion County,1p4c,128304.0,29.87,25.97,20.11,19.93
OR,Marion County,2p0c,59952.0,29.87,25.97,20.11,19.93
OR,Marion County,2p1c,86520.0,29.87,25.97,20.11,19.93
OR,Marion County,2p2c,103164.0,29.87,25.97,20.11,19.93
OR,Marion County,2p3c,125844.0,29.87,25.97,20.11,19.93
OR,Marion County,2p4c,136380.0,29.87,25.97,20.11,19.93
OR,Morrow County,1p0c,44136.0,29.87,25.97,20.11,19.93
OR,Morrow County,1p1c,67476.0,29.87,25.97,20.11,19.93
OR,Morrow County,1p2c,85116.0,29.87,25.97,20.11,19.93
OR,Morrow County,1p3c,106548.0,29.87,25.97,20.11,19.93
OR,Morrow County,1p4c,117156.0,29.87,25.97,20.11,19.93
OR,Morrow County,2p0c,59688.0,29.87,25.97,20.11,19.93
OR,Morrow County,2p1c,80232.0,29.87,25.97,20.11,19.93
OR,Morrow County,2p2c,96612.0,29.87,25.97,20.11,19.93
OR,Morrow County,2p3c,114828.0,29.87,25.97,20.11,19.93
OR,Morrow County,2p4c,125748.0,29.87,25.97,20.11,19.93
OR,Multnomah County,1p0c,57072.0,29.87,25.97,20.11,19.93
OR,Multnomah County,1p1c,96552.0,29.87,25.97,20.11,19.93
OR,Multnomah County,1p2c,123324.0,29.87,25.97,20.11,19.93
OR,Multnomah County,1p3c,154080.0,29.87,25.97,20.11,19.93
OR,Multnomah County,1p4c,164856.0,29.87,25.97,20.11,19.93
OR,Multnomah County,2p0c,72840.0,29.87,25.97,20.11,19.93
OR,Multnomah County,2p1c,107928.0,29.87,25.97,20.11,19.93
OR,Multnomah County,2p2c,132672.0,29.87,25.97,20.11,19.93
OR,Multnomah County,2p3c,163548.0,29.87,25.97,20.11,19.93
OR,Multnomah County,2p4c,174948.0,29.87,25.97,20.11,19.93
OR,Polk County,1p0c,46932.0,29.87,25.97,20.11,19.93
OR,Polk County,1p1c,72720.0,29.87,25.97,20.11,19.93
OR,Polk County,1p2c,92256.0,29.87,25.97,20.11,19.93
OR,Polk County,1p3c,116736.0,29.87,25.97,20.11,19.93
OR,Polk County,1p4c,126804.0,29.87,25.97,20.11,19.93
OR,Polk County,2p0c,61236.0,29.87,25.97,20.11,19.93
OR,Polk County,2p1c,86016.0,29.87,25.97,20.11,19.93
OR,Polk County,2p2c,101904.0,29.87,25.97,20.11,19.93
OR,Polk County,2p3c,124284.0,29.87,25.97,20.11,19.93
OR,Polk County,2p4c,135084.0,29.87,25.97,20.11,19.93
OR,Sherman County,1p0c,44508.0,29.87,25.97,20.11,19.93
OR,Sherman County,1p1c,70008.0,29.87,25.97,20.11,19.93
OR,Sherman County,1p2c,91140.0,29.87,25.97,20.11,19.93
OR,Sherman County,1p3c,113928.0,29.87,25.97,20.11,19.93
OR,Sherman County,1p4c,125124.0,29.87,25.97,20.11,19.93
OR,Sherman County,2p0c,61404.0,29.87,25.97,20.11,19.93
OR,Sherman County,2p1c,84708.0,29.87,25.97,20.11,19.93
OR,Sherman County,2p2c,101808.0,29.87,25.97,20.11,19.93
OR,Sherman County,2p3c,122496.0,29.87,25.97,20.11,19.93
OR,Sherman County,2p4c,134172.0,29.87,25.97,20.11,19.93
OR,Tillamook County,1p0c,45708.0,29.87,25.97,20.11,19.93
OR,Tillamook County,1p1c,70416.0,29.87,25.97,20.11,19.93
OR,Tillamook County,1p2c,89796.0,29.87,25.97,20.11,19.93
OR,Tillamook County,1p3c,113472.0,29.87,25.97,20.11,19.93
OR,Tillamook County,1p4c,125484.0,29.87,25.97,20.11,19.93
OR,Tillamook County,2p0c,61356.0,29.87,25.97,20.11,19.93
OR,Tillamook County,2p1c,83676.0,29.87,25.97,20.11,19.93
OR,Tillamook County,2p2c,100392.0,29.87,25.97,20.11,19.93
OR,Tillamook County,2p3c,123168.0,29.87,25.97,20.11,19.93
OR,Tillamook County,2p4c,134676.0,29.87,25.97,20.11,19.93
OR,Umatilla County,1p0c,43620.0,29.87,25.97,20.11,19.93
OR,Umatilla County,1p1c,66312.0,29.87,25.97,20.11,19.93
OR,Umatilla County,1p2c,83700.0,29.87,25.97,20.11,19.93
OR,Umatilla County,1p3c,106032.0,29.87,25.97,20.11,19.93
OR,Umatilla County,1p4c,116400.0,29.87,25.97,20.11,19.93
OR,Umatilla County,2p0c,59256.0,29.87,25.97,20.11,19.93
OR,Umatilla County,2p1c,78900.0,29.87,25.97,20.11,19.93
OR,Umatilla County,2p2c,95256.0,29.87,25.97,20.11,19.93
OR,Umatilla County,2p3c,114456.0,29.87,25.97,20.11,19.93
OR,Umatilla County,2p4c,125232.0,29.87,25.97,20.11,19.93
OR,Union County,1p0c,43140.0,29.87,25.97,20.11,19.93
OR,Union County,1p1c,67164.0,29.87,25.97,20.11,19.93
OR,Union County,1p2c,85560.0,29.87,25.97,20.11,19.93
OR,Union County,1p3c,108756.0,29.87,25.97,20.11,19.93
OR,Union County,1p4c,119412.0,29.87,25.97,20.11,19.93
OR,Union County,2p0c,58752.0,29.87,25.97,20.11,19.93
OR,Union County,2p1c,80124.0,29.87,25.97,20.11,19.93
OR,Union County,2p2c,97212.0,29.87,25.97,20.11,19.93
OR,Union County,2p3c,117300.0,29.87,25.97,20.11,19.93
OR,Union County,2p4c,128388.0,29.87,25.97,20.11,19.93
OR,Wallowa County,1p0c,44100.0,29.87,25.97,20.11,19.93
OR,Wallowa County,1p1c,67512.0,29.87,25.97,20.11,19.93
OR,Wallowa County,1p2c,85560.0,29.87,25.97,20.11,19.93
OR,Wallowa County,1p3c,108108.0,29.87,25.97,20.11,19.93
OR,Wallowa County,1p4c,119064.0,29.87,25.97,20.11,19.93
OR,Wallowa County,2p0c,60984.0,29.87,25.97,20.11,19.93
OR,Wallowa County,2p1c,80508.0,29.87,25.97,20.11,19.93
OR,Wallowa County,2p2c,97212.0,29.87,25.97,20.11,19.93
OR,Wallowa County,2p3c,116448.0,29.87,25.97,20.11,19.93
OR,Wallowa County,2p4c,127740.0,29.87,25.97,20.11,19.93
OR,Wasco County,1p0c,51912.0,29.87,25.97,20.11,19.93
OR,Wasco County,1p1c,76980.0,29.87,25.97,20.11,19.93
OR,Wasco County,1p2c,96468.0,29.87,25.97,20.11,19.93
OR,Wasco County,1p3c,124380.0,29.87,25.97,20.11,19.93
OR,Wasco County,1p4c,135204.0,29.87,25.97,20.11,19.93
OR,Wasco County,2p0c,67080.0,29.87,25.97,20.11,19.93
OR,Wasco County,2p1c,89964.0,29.87,25.97,20.11,19.93
OR,Wasco County,2p2c,107724.0,29.87,25.97,20.11,19.93
OR,Wasco County,2p3c,132708.0,29.87,25.97,20.11,19.93
OR,Wasco County,2p4c,144288.0,29.87,25.97,20.11,19.93
OR,Washington County,1p0c,62316.0,29.87,25.97,20.11,19.93
OR,Washington County,1p1c,99900.0,29.87,25.97,20.11,19.93
OR,Washington County,1p2c,123648.0,29.87,25.97,20.11,19.93
OR,Washington County,1p3c,155124.0,29.87,25.97,20.11,19.93
OR,Washington County,1p4c,165984.0,29.87,25.97,20.11,19.93
OR,Washington County,2p0c,78096.0,29.87,25.97,20.11,19.93
OR,Washington County,2p1c,111096.0,29.87,25.97,20.11,19.93
OR,Washington County,2p2c,132792.0,29.87,25.97,20.11,19.93
OR,Washington County,2p3c,164520.0,29.87,25.97,20.11,19.93
OR,Washington County,2p4c,175824.0,29.87,25.97,20.11,19.93
OR,Wheeler County,1p0c,46740.0,29.87,25.97,20.11,19.93
OR,Wheeler County,1p1c,72852.0,29.87,25.97,20.11,19.93
OR,Wheeler County,1p2c,95556.0,29.87,25.97,20.11,19.93
OR,Wheeler County,1p3c,120060.0,29.87,25.97,20.11,19.93
OR,Wheeler County,1p4c,134940.0,29.87,25.97,20.11,19.93
OR,Wheeler County,2p0c,65784.0,29.87,25.97,20.11,19.93
OR,Wheeler County,2p1c,88956.0,29.87,25.97,20.11,19.93
OR,Wheeler County,2p2c,108300.0,29.87,25.97,20.11,19.93
OR,Wheeler County,2p3c,131676.0,29.87,25.97,20.11,19.93
OR,Wheeler County,2p4c,146436.0,29.87,25.97,20.11,19.93
OR,Yamhill County,1p0c,56292.0,29.87,25.97,20.11,19.93
OR,Yamhill County,1p1c,87840.0,29.87,25.97,20.11,19.93
OR,Yamhill County,1p2c,109704.0,29.87,25.97,20.11,19.93
OR,Yamhill County,1p3c,137700.0,29.87,25.97,20.11,19.93
OR,Yamhill County,1p4c,148572.0,29.87,25.97,20.11,19.93
OR,Yamhill County,2p0c,72168.0,29.87,25.97,20.11,19.93
OR,Yamhill County,2p1c,99516.0,29.87,25.97,20.11,19.93
OR,Yamhill County,2p2c,118992.0,29.87,25.97,20.11,19.93
OR,Yamhill County,2p3c,146304.0,29.87,25.97,20.11,19.93
OR,Yamhill County,2p4c,157476.0,29.87,25.97,20.11,19.93
PA,Adams County,1p0c,43128.0,29.87,25.97,20.11,19.93
PA,Adams County,1p1c,71820.0,29.87,25.97,20.11,19.93
PA,Adams County,1p2c,93492.0,29.87,25.97,20.11,19.93
PA,Adams County,1p3c,115116.0,29.87,25.97,20.11,19.93
PA,Adams County,1p4c,125556.0,29.87,25.97,20.11,19.93
PA,Adams County,2p0c,61128.0,29.87,25.97,20.11,19.93
PA,Adams County,2p1c,84144.0,29.87,25.97,20.11,19.93
PA,Adams County,2p2c,102864.0,29.87,25.97,20.11,19.93
PA,Adams County,2p3c,122424.0,29.87,25.97,20.11,19.93
PA,Adams County,2p4c,134580.0,29.87,25.97,20.11,19.93
PA,Allegheny County,1p0c,42192.0,29.87,25.97,20.11,19.93
PA,Allegheny County,1p1c,68628.0,29.87,25.97,20.11,19.93
PA,Allegheny County,1p2c,91380.0,29.87,25.97,20.11,19.93
PA,Allegheny County,1p3c,111744.0,29.87,25.97,20.11,19.93
PA,Allegheny County,1p4c,121320.0,29.87,25.97,20.11,19.93
PA,Allegheny County,2p0c,55764.0,29.87,25.97,20.11,19.93
PA,Allegheny County,2p1c,79692.0,29.87,25.97,20.11,19.93
PA,Allegheny County,2p2c,99648.0,29.87,25.97,20.11,19.93
PA,Allegheny County,2p3c,117900.0,29.87,25.97,20.11,19.93
PA,Allegheny County,2p4c,129084.0,29.87,25.97,20.11,19.93
PA,Armstrong County,1p0c,37920.0,29.87,25.97,20.11,19.93
PA,Armstrong County,1p1c,61872.0,29.87,25.97,20.11,19.93
PA,Armstrong County,1p2c,81348.0,29.87,25.97,20.11,19.93
PA,Armstrong County,1p3c,98808.0,29.87,25.97,20.11,19.93
PA,Armstrong County,1p4c,108120.0,29.87,25.97,20.11,19.93
PA,Armstrong County,2p0c,51408.0,29.87,25.97,20.11,19.93
PA,Armstrong County,2p1c,72540.0,29.87,25.97,20.11,19.93
PA,Armstrong County,2p2c,91068.0,29.87,25.97,20.11,19.93
PA,Armstrong County,2p3c,105348.0,29.87,25.97,20.11,19.93
PA,Armstrong County,2p4c,114912.0,29.87,25.97,20.11,19.93
PA,Beaver County,1p0c,39888.0,29.87,25.97,20.11,19.93
PA,Beaver County,1p1c,63708.0,29.87,25.97,20.11,19.93
PA,Beaver County,1p2c,83124.0,29.87,25.97,20.11,19.93
PA,Beaver County,1p3c,100608.0,29.87,25.97,20.11,19.93
PA,Beaver County,1p4c,109968.0,29.87,25.97,20.11,19.93
PA,Beaver County,2p0c,53436.0,29.87,25.97,20.11,19.93
PA,Beaver County,2p1c,74544.0,29.87,25.97,20.11,19.93
PA,Beaver County,2p2c,91788.0,29.87,25.97,20.11,19.93
PA,Beaver County,2p3c,107004.0,29.87,25.97,20.11,19.93
PA,Beaver County,2p4c,117780.0,29.87,25.97,20.11,19.93
PA,Bedford County,1p0c,39288.0,29.87,25.97,20.11,19.93
PA,Bedford County,1p1c,57672.0,29.87,25.97,20.11,19.93
PA,Bedford County,1p2c,73140.0,29.87,25.97,20.11,19.93
PA,Bedford County,1p3c,89700.0,29.87,25.97,20.11,19.93
PA,Bedford County,1p4c,98820.0,29.87,25.97,20.11,19.93
PA,Bedford County,2p0c,51048.0,29.87,25.97,20.11,19.93
PA,Bedford County,2p1c,68184.0,29.87,25.97,20.11,19.93
PA,Bedford County,2p2c,83172.0,29.87,25.97,20.11,19.93
PA,Bedford County,2p3c,96540.0,29.87,25.97,20.11,19.93
PA,Bedford County,2p4c,105780.0,29.87,25.97,20.11,19.93
PA,Berks County,1p0c,41412.0,29.87,25.97,20.11,19.93
PA,Berks County,1p1c,70044.0,29.87,25.97,20.11,19.93
PA,Berks County,1p2c,91428.0,29.87,25.97,20.11,19.93
PA,Berks County,1p3c,110916.0,29.87,25.97,20.11,19.93
PA,Berks County,1p4c,121032.0,29.87,25.97,20.11,19.93
PA,Berks County,2p0c,57864.0,29.87,25.97,20.11,19.93
PA,Berks County,2p1c,82032.0,29.87,25.97,20.11,19.93
PA,Berks County,2p2c,100644.0,29.87,25.97,20.11,19.93
PA,Berks County,2p3c,118176.0,29.87,25.97,20.11,19.93
PA,Berks County,2p4c,129816.0,29.87,25.97,20.11,19.93
PA,Blair County,1p0c,36384.0,29.87,25.97,20.11,19.93
PA,Blair County,1p1c,58944.0,29.87,25.97,20.11,19.93
PA,Blair County,1p2c,75252.0,29.87,25.97,20.11,19.93
PA,Blair County,1p3c,91020.0,29.87,25.97,20.11,19.93
PA,Blair County,1p4c,99864.0,29.87,25.97,20.11,19.93
PA,Blair County,2p0c,50148.0,29.87,25.97,20.11,19.93
PA,Blair County,2p1c,69036.0,29.87,25.97,20.11,19.93
PA,Blair County,2p2c,84780.0,29.87,25.97,20.11,19.93
PA,Blair County,2p3c,97572.0,29.87,25.97,20.11,19.93
PA,Blair County,2p4c,106668.0,29.87,25.97,20.11,19.93
PA,Bradford County,1p0c,41388.0,29.87,25.97,20.11,19.93
PA,Bradford County,1p1c,60780.0,29.87,25.97,20.11,19.93
PA,Bradford County,1p2c,78948.0,29.87,25.97,20.11,19.93
PA,Bradford County,1p3c,95484.0,29.87,25.97,20.11,19.93
PA,Bradford County,1p4c,104952.0,29.87,25.97,20.11,19.93
PA,Bradford County,2p0c,53796.0,29.87,25.97,20.11,19.93
PA,Bradford County,2p1c,72912.0,29.87,25.97,20.11,19.93
PA,Bradford County,2p2c,88416.0,29.87,25.97,20.11,19.93
PA,Bradford County,2p3c,102720.0,29.87,25.97,20.11,19.93
PA,Bradford County,2p4c,112464.0,29.87,25.97,20.11,19.93
PA,Bucks County,1p0c,50316.0,29.87,25.97,20.11,19.93
PA,Bucks County,1p1c,83460.0,29.87,25.97,20.11,19.93
PA,Bucks County,1p2c,110580.0,29.87,25.97,20.11,19.93
PA,Bucks County,1p3c,134016.0,29.87,25.97,20.11,19.93
PA,Bucks County,1p4c,144036.0,29.87,25.97,20.11,19.93
PA,Bucks County,2p0c,66408.0,29.87,25.97,20.11,19.93
PA,Bucks County,2p1c,94380.0,29.87,25.97,20.11,19.93
PA,Bucks County,2p2c,119724.0,29.87,25.97,20.11,19.93
PA,Bucks County,2p3c,140532.0,29.87,25.97,20.11,19.93
PA,Bucks County,2p4c,151392.0,29.87,25.97,20.11,19.93
PA,Butler County,1p0c,43260.0,29.87,25.97,20.11,19.93
PA,Butler County,1p1c,68724.0,29.87,25.97,20.11,19.93
PA,Butler County,1p2c,90660.0,29.87,25.97,20.11,19.93
PA,Butler County,1p3c,110112.0,29.87,25.97,20.11,19.93
PA,Butler County,1p4c,119424.0,29.87,25.97,20.11,19.93
PA,Butler County,2p0c,56844.0,29.87,25.97,20.11,19.93
PA,Butler County,2p1c,79344.0,29.87,25.97,20.11,19.93
PA,Butler County,2p2c,98460.0,29.87,25.97,20.11,19.93
PA,Butler County,2p3c,115716.0,29.87,25.97,20.11,19.93
PA,Butler County,2p4c,126600.0,29.87,25.97,20.11,19.93
PA,Cambria County,1p0c,37776.0,29.87,25.97,20.11,19.93
PA,Cambria County,1p1c,57660.0,29.87,25.97,20.11,19.93
PA,Cambria County,1p2c,74556.0,29.87,25.97,20.11,19.93
PA,Cambria County,1p3c,91752.0,29.87,25.97,20.11,19.93
PA,Cambria County,1p4c,101208.0,29.87,25.97,20.11,19.93
PA,Cambria County,2p0c,49740.0,29.87,25.97,20.11,19.93
PA,Cambria County,2p1c,68616.0,29.87,25.97,20.11,19.93
PA,Cambria County,2p2c,84948.0,29.87,25.97,20.11,19.93
PA,Cambria County,2p3c,98988.0,29.87,25.97,20.11,19.93
PA,Cambria County,2p4c,108732.0,29.87,25.97,20.11,19.93
PA,Cameron County,1p0c,38952.0,29.87,25.97,20.11,19.93
PA,Cameron County,1p1c,59736.0,29.87,25.97,20.11,19.93
PA,Cameron County,1p2c,77340.0,29.87,25.97,20.11,19.93
PA,Cameron County,1p3c,93972.0,29.87,25.97,20.11,19.93
PA,Cameron County,1p4c,103908.0,29.87,25.97,20.11,19.93
PA,Cameron County,2p0c,52392.0,29.87,25.97,20.11,19.93
PA,Cameron County,2p1c,71652.0,29.87,25.97,20.11,19.93
PA,Cameron County,2p2c,88512.0,29.87,25.97,20.11,19.93
PA,Cameron County,2p3c,101952.0,29.87,25.97,20.11,19.93
PA,Cameron County,2p4c,112104.0,29.87,25.97,20.11,19.93
PA,Carbon County,1p0c,40356.0,29.87,25.97,20.11,19.93
PA,Carbon County,1p1c,64284.0,29.87,25.97,20.11,19.93
PA,Carbon County,1p2c,82044.0,29.87,25.97,20.11,19.93
PA,Carbon County,1p3c,99900.0,29.87,25.97,20.11,19.93
PA,Carbon County,1p4c,109380.0,29.87,25.97,20.11,19.93
PA,Carbon County,2p0c,55464.0,29.87,25.97,20.11,19.93
PA,Carbon County,2p1c,75336.0,29.87,25.97,20.11,19.93
PA,Carbon County,2p2c,91008.0,29.87,25.97,20.11,19.93
PA,Carbon County,2p3c,106584.0,29.87,25.97,20.11,19.93
PA,Carbon County,2p4c,117444.0,29.87,25.97,20.11,19.93
PA,Centre County,1p0c,49932.0,29.87,25.97,20.11,19.93
PA,Centre County,1p1c,77664.0,29.87,25.97,20.11,19.93
PA,Centre County,1p2c,101856.0,29.87,25.97,20.11,19.93
PA,Centre County,1p3c,123888.0,29.87,25.97,20.11,19.93
PA,Centre County,1p4c,134460.0,29.87,25.97,20.11,19.93
PA,Centre County,2p0c,64536.0,29.87,25.97,20.11,19.93
PA,Centre County,2p1c,90012.0,29.87,25.97,20.11,19.93
PA,Centre County,2p2c,112404.0,29.87,25.97,20.11,19.93
PA,Centre County,2p3c,131484.0,29.87,25.97,20.11,19.93
PA,Centre County,2p4c,142980.0,29.87,25.97,20.11,19.93
PA,Chester County,1p0c,53400.0,29.87,25.97,20.11,19.93
PA,Chester County,1p1c,90024.0,29.87,25.97,20.11,19.93
PA,Chester County,1p2c,119436.0,29.87,25.97,20.11,19.93
PA,Chester County,1p3c,144636.0,29.87,25.97,20.11,19.93
PA,Chester County,1p4c,154536.0,29.87,25.97,20.11,19.93
PA,Chester County,2p0c,70296.0,29.87,25.97,20.11,19.93
PA,Chester County,2p1c,100860.0,29.87,25.97,20.11,19.93
PA,Chester County,2p2c,128856.0,29.87,25.97,20.11,19.93
PA,Chester County,2p3c,151464.0,29.87,25.97,20.11,19.93
PA,Chester County,2p4c,162804.0,29.87,25.97,20.11,19.93
PA,Clarion County,1p0c,39792.0,29.87,25.97,20.11,19.93
PA,Clarion County,1p1c,58464.0,29.87,25.97,20.11,19.93
PA,Clarion County,1p2c,75264.0,29.87,25.97,20.11,19.93
PA,Clarion County,1p3c,91080.0,29.87,25.97,20.11,19.93
PA,Clarion County,1p4c,100320.0,29.87,25.97,20.11,19.93
PA,Clarion County,2p0c,51816.0,29.87,25.97,20.11,19.93
PA,Clarion County,2p1c,69336.0,29.87,25.97,20.11,19.93
PA,Clarion County,2p2c,85548.0,29.87,25.97,20.11,19.93
PA,Clarion County,2p3c,98244.0,29.87,25.97,20.11,19.93
PA,Clarion County,2p4c,107640.0,29.87,25.97,20.11,19.93
PA,Clearfield County,1p0c,38832.0,29.87,25.97,20.11,19.93
PA,Clearfield County,1p1c,58260.0,29.87,25.97,20.11,19.93
